vaccination_id,country_id,date_administered,age_group,doses_given,dose_number
5280,6,2023-06-25,0-17,67749,1
5281,6,2023-07-02,0-17,54199,2
5282,6,2023-06-25,18-45,151126,1
5283,6,2023-07-02,18-45,120901,2
5284,6,2023-06-25,46-65,67615,1
5285,6,2023-07-02,46-65,54092,2
5286,6,2023-06-25,65+,31411,1
5287,6,2023-07-02,65+,25129,2
5288,6,2023-07-02,0-17,33722,1
5289,6,2023-07-09,0-17,26978,2
5290,6,2023-07-02,18-45,52222,1
5291,6,2023-07-09,18-45,41777,2
5292,6,2023-07-02,46-65,51322,1
5293,6,2023-07-09,46-65,41057,2
5294,6,2023-07-02,65+,40714,1
5295,6,2023-07-09,65+,32571,2
5296,6,2023-07-09,0-17,44599,1
5297,6,2023-07-16,0-17,35679,2
5298,6,2023-07-09,18-45,124828,1
5299,6,2023-07-16,18-45,99862,2
5300,6,2023-07-09,46-65,42887,1
5301,6,2023-07-16,46-65,34310,2
5302,6,2023-07-09,65+,52373,1
5303,6,2023-07-16,65+,41898,2
5304,6,2023-07-16,0-17,88603,1
5305,6,2023-07-23,0-17,70882,2
5306,6,2023-07-16,18-45,158574,1
5307,6,2023-07-23,18-45,126859,2
5308,6,2023-07-16,46-65,86896,1
5309,6,2023-07-23,46-65,69517,2
5310,6,2023-07-16,65+,23111,1
5311,6,2023-07-23,65+,18489,2
5312,6,2023-07-23,0-17,58420,1
5313,6,2023-07-30,0-17,46736,2
5314,6,2023-07-23,18-45,118851,1
5315,6,2023-07-30,18-45,95081,2
5316,6,2023-07-23,46-65,43321,1
5317,6,2023-07-30,46-65,34657,2
5318,6,2023-07-23,65+,39829,1
5319,6,2023-07-30,65+,31863,2
5320,6,2023-07-30,0-17,49865,1
5321,6,2023-08-06,0-17,39892,2
5322,6,2023-07-30,18-45,77188,1
5323,6,2023-08-06,18-45,61751,2
5324,6,2023-07-30,46-65,28561,1
5325,6,2023-08-06,46-65,22848,2
5326,6,2023-07-30,65+,31051,1
5327,6,2023-08-06,65+,24841,2
5328,6,2023-08-06,0-17,59549,1
5329,6,2023-08-13,0-17,47639,2
5330,6,2023-08-06,18-45,125986,1
5331,6,2023-08-13,18-45,100789,2
5332,6,2023-08-06,46-65,38617,1
5333,6,2023-08-13,46-65,30894,2
5334,6,2023-08-06,65+,59691,1
5335,6,2023-08-13,65+,47752,2
5336,6,2023-08-13,0-17,40920,1
5337,6,2023-08-20,0-17,32736,2
5338,6,2023-08-13,18-45,87748,1
5339,6,2023-08-20,18-45,70198,2
5340,6,2023-08-13,46-65,60490,1
5341,6,2023-08-20,46-65,48392,2
5342,6,2023-08-13,65+,32172,1
5343,6,2023-08-20,65+,25738,2
5344,6,2023-08-20,0-17,91003,1
5345,6,2023-08-27,0-17,72803,2
5346,6,2023-08-20,18-45,110434,1
5347,6,2023-08-27,18-45,88347,2
5348,6,2023-08-20,46-65,56309,1
5349,6,2023-08-27,46-65,45047,2
5350,6,2023-08-20,65+,41437,1
5351,6,2023-08-27,65+,33149,2
5352,6,2023-08-27,0-17,53274,1
5353,6,2023-09-03,0-17,42619,2
5354,6,2023-08-27,18-45,47343,1
5355,6,2023-09-03,18-45,37874,2
5356,6,2023-08-27,46-65,84895,1
5357,6,2023-09-03,46-65,67916,2
5358,6,2023-08-27,65+,41770,1
5359,6,2023-09-03,65+,33416,2
5360,6,2023-09-03,0-17,107899,1
5361,6,2023-09-10,0-17,86319,2
5362,6,2023-09-03,18-45,72836,1
5363,6,2023-09-10,18-45,58269,2
5364,6,2023-09-03,46-65,45564,1
5365,6,2023-09-10,46-65,36451,2
5366,6,2023-09-03,65+,19116,1
5367,6,2023-09-10,65+,15293,2
5368,6,2023-09-10,0-17,68741,1
5369,6,2023-09-17,0-17,54993,2
5370,6,2023-09-10,18-45,161438,1
5371,6,2023-09-17,18-45,129150,2
5372,6,2023-09-10,46-65,65574,1
5373,6,2023-09-17,46-65,52459,2
5374,6,2023-09-10,65+,40034,1
5375,6,2023-09-17,65+,32027,2
5376,6,2023-09-17,0-17,72210,1
5377,6,2023-09-24,0-17,57768,2
5378,6,2023-09-17,18-45,156768,1
5379,6,2023-09-24,18-45,125414,2
5380,6,2023-09-17,46-65,50745,1
5381,6,2023-09-24,46-65,40596,2
5382,6,2023-09-17,65+,60545,1
5383,6,2023-09-24,65+,48436,2
5384,6,2023-09-24,0-17,88048,1
5385,6,2023-10-01,0-17,70438,2
5386,6,2023-09-24,18-45,145703,1
5387,6,2023-10-01,18-45,116563,2
5388,6,2023-09-24,46-65,46430,1
5389,6,2023-10-01,46-65,37144,2
5390,6,2023-09-24,65+,36548,1
5391,6,2023-10-01,65+,29238,2
5392,6,2023-10-01,0-17,74998,1
5393,6,2023-10-08,0-17,59998,2
5394,6,2023-10-01,18-45,70115,1
5395,6,2023-10-08,18-45,56092,2
5396,6,2023-10-01,46-65,58866,1
5397,6,2023-10-08,46-65,47092,2
5398,6,2023-10-01,65+,20261,1
5399,6,2023-10-08,65+,16209,2
5400,6,2023-10-08,0-17,69518,1
5401,6,2023-10-15,0-17,55614,2
5402,6,2023-10-08,18-45,145776,1
5403,6,2023-10-15,18-45,116621,2
5404,6,2023-10-08,46-65,40705,1
5405,6,2023-10-15,46-65,32564,2
5406,6,2023-10-08,65+,65855,1
5407,6,2023-10-15,65+,52684,2
5408,6,2023-10-15,0-17,84138,1
5409,6,2023-10-22,0-17,67310,2
5410,6,2023-10-15,18-45,60043,1
5411,6,2023-10-22,18-45,48034,2
5412,6,2023-10-15,46-65,86877,1
5413,6,2023-10-22,46-65,69501,2
5414,6,2023-10-15,65+,36215,1
5415,6,2023-10-22,65+,28972,2
5416,6,2023-10-22,0-17,93641,1
5417,6,2023-10-29,0-17,74913,2
5418,6,2023-10-22,18-45,89295,1
5419,6,2023-10-29,18-45,71436,2
5420,6,2023-10-22,46-65,84477,1
5421,6,2023-10-29,46-65,67582,2
5422,6,2023-10-22,65+,54196,1
5423,6,2023-10-29,65+,43356,2
5424,6,2023-10-29,0-17,44187,1
5425,6,2023-11-05,0-17,35350,2
5426,6,2023-10-29,18-45,111875,1
5427,6,2023-11-05,18-45,89500,2
5428,6,2023-10-29,46-65,55337,1
5429,6,2023-11-05,46-65,44269,2
5430,6,2023-10-29,65+,18855,1
5431,6,2023-11-05,65+,15084,2
5432,6,2023-11-05,0-17,39039,1
5433,6,2023-11-12,0-17,31231,2
5434,6,2023-11-05,18-45,88492,1
5435,6,2023-11-12,18-45,70794,2
5436,6,2023-11-05,46-65,53588,1
5437,6,2023-11-12,46-65,42871,2
5438,6,2023-11-05,65+,39357,1
5439,6,2023-11-12,65+,31485,2
5440,6,2023-11-12,0-17,77984,1
5441,6,2023-11-19,0-17,62387,2
5442,6,2023-11-12,18-45,112723,1
5443,6,2023-11-19,18-45,90178,2
5444,6,2023-11-12,46-65,43909,1
5445,6,2023-11-19,46-65,35127,2
5446,6,2023-11-12,65+,47129,1
5447,6,2023-11-19,65+,37703,2
5448,6,2023-11-19,0-17,41153,1
5449,6,2023-11-26,0-17,32922,2
5450,6,2023-11-19,18-45,175816,1
5451,6,2023-11-26,18-45,140653,2
5452,6,2023-11-19,46-65,71222,1
5453,6,2023-11-26,46-65,56978,2
5454,6,2023-11-19,65+,31501,1
5455,6,2023-11-26,65+,25200,2
5456,6,2023-11-26,0-17,55584,1
5457,6,2023-12-03,0-17,44467,2
5458,6,2023-11-26,18-45,154260,1
5459,6,2023-12-03,18-45,123408,2
5460,6,2023-11-26,46-65,57479,1
5461,6,2023-12-03,46-65,45983,2
5462,6,2023-11-26,65+,51894,1
5463,6,2023-12-03,65+,41515,2
5464,6,2023-12-03,0-17,52548,1
5465,6,2023-12-10,0-17,42038,2
5466,6,2023-12-03,18-45,152595,1
5467,6,2023-12-10,18-45,122076,2
5468,6,2023-12-03,46-65,46591,1
5469,6,2023-12-10,46-65,37273,2
5470,6,2023-12-03,65+,50154,1
5471,6,2023-12-10,65+,40123,2
5472,6,2023-12-10,0-17,108996,1
5473,6,2023-12-17,0-17,87196,2
5474,6,2023-12-10,18-45,121779,1
5475,6,2023-12-17,18-45,97423,2
5476,6,2023-12-10,46-65,75036,1
5477,6,2023-12-17,46-65,60029,2
5478,6,2023-12-10,65+,52720,1
5479,6,2023-12-17,65+,42176,2
5480,6,2023-12-17,0-17,84772,1
5481,6,2023-12-24,0-17,67818,2
5482,6,2023-12-17,18-45,47804,1
5483,6,2023-12-24,18-45,38243,2
5484,6,2023-12-17,46-65,53645,1
5485,6,2023-12-24,46-65,42916,2
5486,6,2023-12-17,65+,64758,1
5487,6,2023-12-24,65+,51807,2
5488,6,2023-12-24,0-17,92645,1
5489,6,2023-12-31,0-17,74116,2
5490,6,2023-12-24,18-45,147338,1
5491,6,2023-12-31,18-45,117870,2
5492,6,2023-12-24,46-65,60487,1
5493,6,2023-12-31,46-65,48389,2
5494,6,2023-12-24,65+,52524,1
5495,6,2023-12-31,65+,42019,2
5496,7,2023-01-01,0-17,42414,1
5497,7,2023-01-08,0-17,33931,2
5498,7,2023-01-01,18-45,37293,1
5499,7,2023-01-08,18-45,29834,2
5500,7,2023-01-01,46-65,35615,1
5501,7,2023-01-08,46-65,28492,2
5502,7,2023-01-01,65+,26453,1
5503,7,2023-01-08,65+,21163,2
5504,7,2023-01-08,0-17,54333,1
5505,7,2023-01-15,0-17,43466,2
5506,7,2023-01-08,18-45,35610,1
5507,7,2023-01-15,18-45,28488,2
5508,7,2023-01-08,46-65,37529,1
5509,7,2023-01-15,46-65,30023,2
5510,7,2023-01-08,65+,10128,1
5511,7,2023-01-15,65+,8102,2
5512,7,2023-01-15,0-17,59285,1
5513,7,2023-01-22,0-17,47428,2
5514,7,2023-01-15,18-45,32806,1
5515,7,2023-01-22,18-45,26245,2
5516,7,2023-01-15,46-65,13037,1
5517,7,2023-01-22,46-65,10429,2
5518,7,2023-01-15,65+,17959,1
5519,7,2023-01-22,65+,14367,2
5520,7,2023-01-22,0-17,22425,1
5521,7,2023-01-29,0-17,17940,2
5522,7,2023-01-22,18-45,75781,1
5523,7,2023-01-29,18-45,60625,2
5524,7,2023-01-22,46-65,27523,1
5525,7,2023-01-29,46-65,22019,2
5526,7,2023-01-22,65+,30762,1
5527,7,2023-01-29,65+,24610,2
5528,7,2023-01-29,0-17,58004,1
5529,7,2023-02-05,0-17,46403,2
5530,7,2023-01-29,18-45,89276,1
5531,7,2023-02-05,18-45,71421,2
5532,7,2023-01-29,46-65,39568,1
5533,7,2023-02-05,46-65,31654,2
5534,7,2023-01-29,65+,10980,1
5535,7,2023-02-05,65+,8784,2
5536,7,2023-02-05,0-17,21808,1
5537,7,2023-02-12,0-17,17446,2
5538,7,2023-02-05,18-45,40019,1
5539,7,2023-02-12,18-45,32015,2
5540,7,2023-02-05,46-65,24365,1
5541,7,2023-02-12,46-65,19492,2
5542,7,2023-02-05,65+,27633,1
5543,7,2023-02-12,65+,22106,2
5544,7,2023-02-12,0-17,39729,1
5545,7,2023-02-19,0-17,31783,2
5546,7,2023-02-12,18-45,47895,1
5547,7,2023-02-19,18-45,38316,2
5548,7,2023-02-12,46-65,18745,1
5549,7,2023-02-19,46-65,14996,2
5550,7,2023-02-12,65+,34569,1
5551,7,2023-02-19,65+,27655,2
5552,7,2023-02-19,0-17,31256,1
5553,7,2023-02-26,0-17,25005,2
5554,7,2023-02-19,18-45,50896,1
5555,7,2023-02-26,18-45,40716,2
5556,7,2023-02-19,46-65,40906,1
5557,7,2023-02-26,46-65,32725,2
5558,7,2023-02-19,65+,29262,1
5559,7,2023-02-26,65+,23410,2
5560,7,2023-02-26,0-17,45180,1
5561,7,2023-03-05,0-17,36144,2
5562,7,2023-02-26,18-45,75989,1
5563,7,2023-03-05,18-45,60791,2
5564,7,2023-02-26,46-65,34914,1
5565,7,2023-03-05,46-65,27931,2
5566,7,2023-02-26,65+,14588,1
5567,7,2023-03-05,65+,11671,2
5568,7,2023-03-05,0-17,26824,1
5569,7,2023-03-12,0-17,21459,2
5570,7,2023-03-05,18-45,65980,1
5571,7,2023-03-12,18-45,52784,2
5572,7,2023-03-05,46-65,20658,1
5573,7,2023-03-12,46-65,16526,2
5574,7,2023-03-05,65+,36256,1
5575,7,2023-03-12,65+,29005,2
5576,7,2023-03-12,0-17,29188,1
5577,7,2023-03-19,0-17,23350,2
5578,7,2023-03-12,18-45,46063,1
5579,7,2023-03-19,18-45,36851,2
5580,7,2023-03-12,46-65,20007,1
5581,7,2023-03-19,46-65,16005,2
5582,7,2023-03-12,65+,28820,1
5583,7,2023-03-19,65+,23056,2
5584,7,2023-03-19,0-17,30086,1
5585,7,2023-03-26,0-17,24069,2
5586,7,2023-03-19,18-45,50490,1
5587,7,2023-03-26,18-45,40392,2
5588,7,2023-03-19,46-65,46891,1
5589,7,2023-03-26,46-65,37513,2
5590,7,2023-03-19,65+,31329,1
5591,7,2023-03-26,65+,25063,2
5592,7,2023-03-26,0-17,28070,1
5593,7,2023-04-02,0-17,22456,2
5594,7,2023-03-26,18-45,33693,1
5595,7,2023-04-02,18-45,26954,2
5596,7,2023-03-26,46-65,37377,1
5597,7,2023-04-02,46-65,29901,2
5598,7,2023-03-26,65+,19791,1
5599,7,2023-04-02,65+,15832,2
5600,7,2023-04-02,0-17,60763,1
5601,7,2023-04-09,0-17,48610,2
5602,7,2023-04-02,18-45,85246,1
5603,7,2023-04-09,18-45,68197,2
5604,7,2023-04-02,46-65,47665,1
5605,7,2023-04-09,46-65,38132,2
5606,7,2023-04-02,65+,31585,1
5607,7,2023-04-09,65+,25268,2
5608,7,2023-04-09,0-17,28856,1
5609,7,2023-04-16,0-17,23085,2
5610,7,2023-04-09,18-45,45962,1
5611,7,2023-04-16,18-45,36769,2
5612,7,2023-04-09,46-65,38765,1
5613,7,2023-04-16,46-65,31012,2
5614,7,2023-04-09,65+,18866,1
5615,7,2023-04-16,65+,15092,2
5616,7,2023-04-16,0-17,35885,1
5617,7,2023-04-23,0-17,28708,2
5618,7,2023-04-16,18-45,43653,1
5619,7,2023-04-23,18-45,34923,2
5620,7,2023-04-16,46-65,30066,1
5621,7,2023-04-23,46-65,24053,2
5622,7,2023-04-16,65+,14860,1
5623,7,2023-04-23,65+,11888,2
5624,7,2023-04-23,0-17,40335,1
5625,7,2023-04-30,0-17,32268,2
5626,7,2023-04-23,18-45,93732,1
5627,7,2023-04-30,18-45,74986,2
5628,7,2023-04-23,46-65,38100,1
5629,7,2023-04-30,46-65,30480,2
5630,7,2023-04-23,65+,13062,1
5631,7,2023-04-30,65+,10449,2
5632,7,2023-04-30,0-17,43902,1
5633,7,2023-05-07,0-17,35121,2
5634,7,2023-04-30,18-45,68108,1
5635,7,2023-05-07,18-45,54486,2
5636,7,2023-04-30,46-65,21309,1
5637,7,2023-05-07,46-65,17047,2
5638,7,2023-04-30,65+,27844,1
5639,7,2023-05-07,65+,22275,2
5640,7,2023-05-07,0-17,39986,1
5641,7,2023-05-14,0-17,31989,2
5642,7,2023-05-07,18-45,71891,1
5643,7,2023-05-14,18-45,57513,2
5644,7,2023-05-07,46-65,14278,1
5645,7,2023-05-14,46-65,11423,2
5646,7,2023-05-07,65+,20724,1
5647,7,2023-05-14,65+,16579,2
5648,7,2023-05-14,0-17,48606,1
5649,7,2023-05-21,0-17,38884,2
5650,7,2023-05-14,18-45,32114,1
5651,7,2023-05-21,18-45,25691,2
5652,7,2023-05-14,46-65,40861,1
5653,7,2023-05-21,46-65,32689,2
5654,7,2023-05-14,65+,9396,1
5655,7,2023-05-21,65+,7516,2
5656,7,2023-05-21,0-17,40880,1
5657,7,2023-05-28,0-17,32704,2
5658,7,2023-05-21,18-45,93442,1
5659,7,2023-05-28,18-45,74753,2
5660,7,2023-05-21,46-65,27395,1
5661,7,2023-05-28,46-65,21916,2
5662,7,2023-05-21,65+,35205,1
5663,7,2023-05-28,65+,28164,2
5664,7,2023-05-28,0-17,56056,1
5665,7,2023-06-04,0-17,44844,2
5666,7,2023-05-28,18-45,60012,1
5667,7,2023-06-04,18-45,48009,2
5668,7,2023-05-28,46-65,19717,1
5669,7,2023-06-04,46-65,15774,2
5670,7,2023-05-28,65+,36007,1
5671,7,2023-06-04,65+,28805,2
5672,7,2023-06-04,0-17,30277,1
5673,7,2023-06-11,0-17,24222,2
5674,7,2023-06-04,18-45,72480,1
5675,7,2023-06-11,18-45,57984,2
5676,7,2023-06-04,46-65,45937,1
5677,7,2023-06-11,46-65,36750,2
5678,7,2023-06-04,65+,11735,1
5679,7,2023-06-11,65+,9388,2
5680,7,2023-06-11,0-17,41980,1
5681,7,2023-06-18,0-17,33584,2
5682,7,2023-06-11,18-45,64283,1
5683,7,2023-06-18,18-45,51426,2
5684,7,2023-06-11,46-65,39097,1
5685,7,2023-06-18,46-65,31278,2
5686,7,2023-06-11,65+,35250,1
5687,7,2023-06-18,65+,28200,2
5688,7,2023-06-18,0-17,57667,1
5689,7,2023-06-25,0-17,46133,2
5690,7,2023-06-18,18-45,37630,1
5691,7,2023-06-25,18-45,30104,2
5692,7,2023-06-18,46-65,44987,1
5693,7,2023-06-25,46-65,35989,2
5694,7,2023-06-18,65+,14131,1
5695,7,2023-06-25,65+,11305,2
5696,7,2023-06-25,0-17,57963,1
5697,7,2023-07-02,0-17,46370,2
5698,7,2023-06-25,18-45,98480,1
5699,7,2023-07-02,18-45,78784,2
5700,7,2023-06-25,46-65,27028,1
5701,7,2023-07-02,46-65,21622,2
5702,7,2023-06-25,65+,23002,1
5703,7,2023-07-02,65+,18401,2
5704,7,2023-07-02,0-17,58748,1
5705,7,2023-07-09,0-17,46999,2
5706,7,2023-07-02,18-45,95887,1
5707,7,2023-07-09,18-45,76709,2
5708,7,2023-07-02,46-65,46607,1
5709,7,2023-07-09,46-65,37286,2
5710,7,2023-07-02,65+,33587,1
5711,7,2023-07-09,65+,26870,2
5712,7,2023-07-09,0-17,15849,1
5713,7,2023-07-16,0-17,12679,2
5714,7,2023-07-09,18-45,66711,1
5715,7,2023-07-16,18-45,53369,2
5716,7,2023-07-09,46-65,16307,1
5717,7,2023-07-16,46-65,13045,2
5718,7,2023-07-09,65+,36536,1
5719,7,2023-07-16,65+,29229,2
5720,7,2023-07-16,0-17,28584,1
5721,7,2023-07-23,0-17,22867,2
5722,7,2023-07-16,18-45,97883,1
5723,7,2023-07-23,18-45,78306,2
5724,7,2023-07-16,46-65,32443,1
5725,7,2023-07-23,46-65,25954,2
5726,7,2023-07-16,65+,22961,1
5727,7,2023-07-23,65+,18369,2
5728,7,2023-07-23,0-17,58839,1
5729,7,2023-07-30,0-17,47071,2
5730,7,2023-07-23,18-45,87665,1
5731,7,2023-07-30,18-45,70132,2
5732,7,2023-07-23,46-65,29657,1
5733,7,2023-07-30,46-65,23725,2
5734,7,2023-07-23,65+,14603,1
5735,7,2023-07-30,65+,11683,2
5736,7,2023-07-30,0-17,20631,1
5737,7,2023-08-06,0-17,16505,2
5738,7,2023-07-30,18-45,36699,1
5739,7,2023-08-06,18-45,29359,2
5740,7,2023-07-30,46-65,29320,1
5741,7,2023-08-06,46-65,23456,2
5742,7,2023-07-30,65+,16392,1
5743,7,2023-08-06,65+,13114,2
5744,7,2023-08-06,0-17,24034,1
5745,7,2023-08-13,0-17,19227,2
5746,7,2023-08-06,18-45,79195,1
5747,7,2023-08-13,18-45,63356,2
5748,7,2023-08-06,46-65,41601,1
5749,7,2023-08-13,46-65,33281,2
5750,7,2023-08-06,65+,25011,1
5751,7,2023-08-13,65+,20009,2
5752,7,2023-08-13,0-17,50453,1
5753,7,2023-08-20,0-17,40362,2
5754,7,2023-08-13,18-45,37662,1
5755,7,2023-08-20,18-45,30129,2
5756,7,2023-08-13,46-65,44021,1
5757,7,2023-08-20,46-65,35216,2
5758,7,2023-08-13,65+,34151,1
5759,7,2023-08-20,65+,27320,2
5760,7,2023-08-20,0-17,53677,1
5761,7,2023-08-27,0-17,42942,2
5762,7,2023-08-20,18-45,62812,1
5763,7,2023-08-27,18-45,50249,2
5764,7,2023-08-20,46-65,15546,1
5765,7,2023-08-27,46-65,12437,2
5766,7,2023-08-20,65+,27828,1
5767,7,2023-08-27,65+,22262,2
5768,7,2023-08-27,0-17,23968,1
5769,7,2023-09-03,0-17,19174,2
5770,7,2023-08-27,18-45,35080,1
5771,7,2023-09-03,18-45,28064,2
5772,7,2023-08-27,46-65,24312,1
5773,7,2023-09-03,46-65,19449,2
5774,7,2023-08-27,65+,16137,1
5775,7,2023-09-03,65+,12909,2
5776,7,2023-09-03,0-17,27484,1
5777,7,2023-09-10,0-17,21987,2
5778,7,2023-09-03,18-45,42105,1
5779,7,2023-09-10,18-45,33684,2
5780,7,2023-09-03,46-65,40231,1
5781,7,2023-09-10,46-65,32185,2
5782,7,2023-09-03,65+,35732,1
5783,7,2023-09-10,65+,28586,2
5784,7,2023-09-10,0-17,29388,1
5785,7,2023-09-17,0-17,23510,2
5786,7,2023-09-10,18-45,78178,1
5787,7,2023-09-17,18-45,62542,2
5788,7,2023-09-10,46-65,12759,1
5789,7,2023-09-17,46-65,10207,2
5790,7,2023-09-10,65+,27396,1
5791,7,2023-09-17,65+,21916,2
5792,7,2023-09-17,0-17,47468,1
5793,7,2023-09-24,0-17,37974,2
5794,7,2023-09-17,18-45,29270,1
5795,7,2023-09-24,18-45,23416,2
5796,7,2023-09-17,46-65,16711,1
5797,7,2023-09-24,46-65,13369,2
5798,7,2023-09-17,65+,17768,1
5799,7,2023-09-24,65+,14214,2
5800,7,2023-09-24,0-17,34175,1
5801,7,2023-10-01,0-17,27340,2
5802,7,2023-09-24,18-45,61867,1
5803,7,2023-10-01,18-45,49494,2
5804,7,2023-09-24,46-65,45463,1
5805,7,2023-10-01,46-65,36370,2
5806,7,2023-09-24,65+,28780,1
5807,7,2023-10-01,65+,23024,2
5808,7,2023-10-01,0-17,29806,1
5809,7,2023-10-08,0-17,23845,2
5810,7,2023-10-01,18-45,33363,1
5811,7,2023-10-08,18-45,26690,2
5812,7,2023-10-01,46-65,46241,1
5813,7,2023-10-08,46-65,36992,2
5814,7,2023-10-01,65+,17441,1
5815,7,2023-10-08,65+,13953,2
5816,7,2023-10-08,0-17,43853,1
5817,7,2023-10-15,0-17,35082,2
5818,7,2023-10-08,18-45,40891,1
5819,7,2023-10-15,18-45,32713,2
5820,7,2023-10-08,46-65,17279,1
5821,7,2023-10-15,46-65,13823,2
5822,7,2023-10-08,65+,13504,1
5823,7,2023-10-15,65+,10803,2
5824,7,2023-10-15,0-17,50011,1
5825,7,2023-10-22,0-17,40009,2
5826,7,2023-10-15,18-45,69507,1
5827,7,2023-10-22,18-45,55606,2
5828,7,2023-10-15,46-65,27726,1
5829,7,2023-10-22,46-65,22180,2
5830,7,2023-10-15,65+,24497,1
5831,7,2023-10-22,65+,19597,2
5832,7,2023-10-22,0-17,37201,1
5833,7,2023-10-29,0-17,29761,2
5834,7,2023-10-22,18-45,64458,1
5835,7,2023-10-29,18-45,51566,2
5836,7,2023-10-22,46-65,36913,1
5837,7,2023-10-29,46-65,29530,2
5838,7,2023-10-22,65+,15314,1
5839,7,2023-10-29,65+,12251,2
5840,7,2023-10-29,0-17,26868,1
5841,7,2023-11-05,0-17,21494,2
5842,7,2023-10-29,18-45,80536,1
5843,7,2023-11-05,18-45,64429,2
5844,7,2023-10-29,46-65,44649,1
5845,7,2023-11-05,46-65,35719,2
5846,7,2023-10-29,65+,11524,1
5847,7,2023-11-05,65+,9219,2
5848,7,2023-11-05,0-17,36087,1
5849,7,2023-11-12,0-17,28869,2
5850,7,2023-11-05,18-45,76763,1
5851,7,2023-11-12,18-45,61410,2
5852,7,2023-11-05,46-65,15226,1
5853,7,2023-11-12,46-65,12181,2
5854,7,2023-11-05,65+,24911,1
5855,7,2023-11-12,65+,19929,2
5856,7,2023-11-12,0-17,18277,1
5857,7,2023-11-19,0-17,14621,2
5858,7,2023-11-12,18-45,65208,1
5859,7,2023-11-19,18-45,52166,2
5860,7,2023-11-12,46-65,31043,1
5861,7,2023-11-19,46-65,24834,2
5862,7,2023-11-12,65+,25148,1
5863,7,2023-11-19,65+,20118,2
5864,7,2023-11-19,0-17,22352,1
5865,7,2023-11-26,0-17,17882,2
5866,7,2023-11-19,18-45,48959,1
5867,7,2023-11-26,18-45,39167,2
5868,7,2023-11-19,46-65,31593,1
5869,7,2023-11-26,46-65,25274,2
5870,7,2023-11-19,65+,12478,1
5871,7,2023-11-26,65+,9982,2
5872,7,2023-11-26,0-17,24922,1
5873,7,2023-12-03,0-17,19937,2
5874,7,2023-11-26,18-45,67835,1
5875,7,2023-12-03,18-45,54268,2
5876,7,2023-11-26,46-65,15701,1
5877,7,2023-12-03,46-65,12561,2
5878,7,2023-11-26,65+,23418,1
5879,7,2023-12-03,65+,18734,2
5880,7,2023-12-03,0-17,52831,1
5881,7,2023-12-10,0-17,42265,2
5882,7,2023-12-03,18-45,58234,1
5883,7,2023-12-10,18-45,46587,2
5884,7,2023-12-03,46-65,31330,1
5885,7,2023-12-10,46-65,25064,2
5886,7,2023-12-03,65+,21931,1
5887,7,2023-12-10,65+,17545,2
5888,7,2023-12-10,0-17,18091,1
5889,7,2023-12-17,0-17,14473,2
5890,7,2023-12-10,18-45,58896,1
5891,7,2023-12-17,18-45,47117,2
5892,7,2023-12-10,46-65,42199,1
5893,7,2023-12-17,46-65,33759,2
5894,7,2023-12-10,65+,29327,1
5895,7,2023-12-17,65+,23462,2
5896,7,2023-12-17,0-17,33737,1
5897,7,2023-12-24,0-17,26989,2
5898,7,2023-12-17,18-45,85104,1
5899,7,2023-12-24,18-45,68083,2
5900,7,2023-12-17,46-65,39937,1
5901,7,2023-12-24,46-65,31950,2
5902,7,2023-12-17,65+,25304,1
5903,7,2023-12-24,65+,20243,2
5904,7,2023-12-24,0-17,17515,1
5905,7,2023-12-31,0-17,14012,2
5906,7,2023-12-24,18-45,50173,1
5907,7,2023-12-31,18-45,40139,2
5908,7,2023-12-24,46-65,14695,1
5909,7,2023-12-31,46-65,11756,2
5910,7,2023-12-24,65+,36845,1
5911,7,2023-12-31,65+,29476,2
5912,8,2023-01-01,0-17,119819,1
5913,8,2023-01-08,0-17,95855,2
5914,8,2023-01-01,18-45,60836,1
5915,8,2023-01-08,18-45,48669,2
5916,8,2023-01-01,46-65,95794,1
5917,8,2023-01-08,46-65,76635,2
5918,8,2023-01-01,65+,20699,1
5919,8,2023-01-08,65+,16559,2
5920,8,2023-01-08,0-17,70139,1
5921,8,2023-01-15,0-17,56111,2
5922,8,2023-01-08,18-45,166671,1
5923,8,2023-01-15,18-45,133336,2
5924,8,2023-01-08,46-65,83097,1
5925,8,2023-01-15,46-65,66478,2
5926,8,2023-01-08,65+,74372,1
5927,8,2023-01-15,65+,59498,2
5928,8,2023-01-15,0-17,92537,1
5929,8,2023-01-22,0-17,74029,2
5930,8,2023-01-15,18-45,113960,1
5931,8,2023-01-22,18-45,91168,2
5932,8,2023-01-15,46-65,100261,1
5933,8,2023-01-22,46-65,80209,2
5934,8,2023-01-15,65+,40587,1
5935,8,2023-01-22,65+,32469,2
5936,8,2023-01-22,0-17,113680,1
5937,8,2023-01-29,0-17,90944,2
5938,8,2023-01-22,18-45,187506,1
5939,8,2023-01-29,18-45,150004,2
5940,8,2023-01-22,46-65,53599,1
5941,8,2023-01-29,46-65,42879,2
5942,8,2023-01-22,65+,57611,1
5943,8,2023-01-29,65+,46089,2
5944,8,2023-01-29,0-17,94040,1
5945,8,2023-02-05,0-17,75232,2
5946,8,2023-01-29,18-45,131944,1
5947,8,2023-02-05,18-45,105555,2
5948,8,2023-01-29,46-65,74608,1
5949,8,2023-02-05,46-65,59686,2
5950,8,2023-01-29,65+,38619,1
5951,8,2023-02-05,65+,30895,2
5952,8,2023-02-05,0-17,48366,1
